time linenum type arrow epoch epochnum step stepnum losslabel loss acclabel acc
112.0s 42 TRAINING --> Epoch: 1/4, Step: 50/2359, Loss: 0.6768017554283142, Accuracy: 0.575
2598.4s 74 TRAINING --> Epoch: 1/4, Step: 1650/2359, Loss: 0.2653572661000671, Accuracy: 0.8909090909090909
2676.0s 75 TRAINING --> Epoch: 1/4, Step: 1700/2359, Loss: 0.26409445207456456, Accuracy: 0.8913235294117647
2753.4s 76 TRAINING --> Epoch: 1/4, Step: 1750/2359, Loss: 0.26249199557836567, Accuracy: 0.8920357142857143
2831.2s 77 TRAINING --> Epoch: 1/4, Step: 1800/2359, Loss: 0.26119570308054485, Accuracy: 0.8925694444444444
2909.0s 78 TRAINING --> Epoch: 1/4, Step: 1850/2359, Loss: 0.2607883604676337, Accuracy: 0.892668918918919
2986.8s 79 TRAINING --> Epoch: 1/4, Step: 1900/2359, Loss: 0.2595351872838249, Accuracy: 0.8932236842105263
3064.4s 80 TRAINING --> Epoch: 1/4, Step: 1950/2359, Loss: 0.2584992258126537, Accuracy: 0.8938461538461538
3142.2s 81 TRAINING --> Epoch: 1/4, Step: 2000/2359, Loss: 0.2573304097605869, Accuracy: 0.89465625
3220.3s 82 TRAINING --> Epoch: 1/4, Step: 2050/2359, Loss: 0.25527352433651684, Accuracy: 0.8957012195121952
3298.2s 83 TRAINING --> Epoch: 1/4, Step: 2100/2359, Loss: 0.2545118110422932, Accuracy: 0.8961309523809524
3376.2s 84 TRAINING --> Epoch: 1/4, Step: 2150/2359, Loss: 0.25386597743474465, Accuracy: 0.8963662790697674
3453.8s 85 TRAINING --> Epoch: 1/4, Step: 2200/2359, Loss: 0.25174986977722835, Accuracy: 0.8973863636363636
3531.6s 86 TRAINING --> Epoch: 1/4, Step: 2250/2359, Loss: 0.2507679734751582, Accuracy: 0.8981111111111111
3609.2s 87 TRAINING --> Epoch: 1/4, Step: 2300/2359, Loss: 0.2495180196225967, Accuracy: 0.8988315217391304
3686.7s 88 TRAINING --> Epoch: 1/4, Step: 2350/2359, Loss: 0.24822118875828195, Accuracy: 0.8991755319148936
3725.5s 90 VALIDATION --> Epoch: 1/4, Step: 50/910, Loss: 0.1864366214349866, Accuracy: 0.93375
3751.1s 91 VALIDATION --> Epoch: 1/4, Step: 100/910, Loss: 0.18678710993379355, Accuracy: 0.92875
3776.8s 92 VALIDATION --> Epoch: 1/4, Step: 150/910, Loss: 0.19002315782010556, Accuracy: 0.9233333333333333
3802.5s 93 VALIDATION --> Epoch: 1/4, Step: 200/910, Loss: 0.18922696803696454, Accuracy: 0.9253125
3828.1s 94 VALIDATION --> Epoch: 1/4, Step: 250/910, Loss: 0.18631026284210384, Accuracy: 0.9275
3853.7s 95 VALIDATION --> Epoch: 1/4, Step: 300/910, Loss: 0.1887746861499424, Accuracy: 0.928125
3879.2s 96 VALIDATION --> Epoch: 1/4, Step: 350/910, Loss: 0.18140693146602382, Accuracy: 0.9307142857142857
3904.7s 97 VALIDATION --> Epoch: 1/4, Step: 400/910, Loss: 0.17895679149660282, Accuracy: 0.93078125
3930.2s 98 VALIDATION --> Epoch: 1/4, Step: 450/910, Loss: 0.180518865822297, Accuracy: 0.93
3955.6s 99 VALIDATION --> Epoch: 1/4, Step: 500/910, Loss: 0.1831073917010799, Accuracy: 0.928875
3981.0s 100 VALIDATION --> Epoch: 1/4, Step: 550/910, Loss: 0.18469417155889625, Accuracy: 0.9281818181818182
4006.5s 101 VALIDATION --> Epoch: 1/4, Step: 600/910, Loss: 0.18360414079623297, Accuracy: 0.9291666666666667
4031.9s 102 VALIDATION --> Epoch: 1/4, Step: 650/910, Loss: 0.18248209901798804, Accuracy: 0.9296153846153846
4057.4s 103 VALIDATION --> Epoch: 1/4, Step: 700/910, Loss: 0.18352810197709393, Accuracy: 0.9285714285714286
4082.8s 104 VALIDATION --> Epoch: 1/4, Step: 750/910, Loss: 0.1847990066005538, Accuracy: 0.9278333333333333
4108.2s 105 VALIDATION --> Epoch: 1/4, Step: 800/910, Loss: 0.18399664105207195, Accuracy: 0.92796875
4133.7s 106 VALIDATION --> Epoch: 1/4, Step: 850/910, Loss: 0.18428220769226114, Accuracy: 0.9280147058823529
4159.1s 107 VALIDATION --> Epoch: 1/4, Step: 900/910, Loss: 0.1868673815128083, Accuracy: 0.9265972222222222
4243.6s 113 TRAINING --> Epoch: 2/4, Step: 50/2359, Loss: 0.15704829644411802, Accuracy: 0.9375
4321.3s 114 TRAINING --> Epoch: 2/4, Step: 100/2359, Loss: 0.14746349388733507, Accuracy: 0.945625
4399.0s 115 TRAINING --> Epoch: 2/4, Step: 150/2359, Loss: 0.15405013204862675, Accuracy: 0.9441666666666667
4476.9s 116 TRAINING --> Epoch: 2/4, Step: 200/2359, Loss: 0.14412458756007254, Accuracy: 0.9484375
4554.8s 117 TRAINING --> Epoch: 2/4, Step: 250/2359, Loss: 0.1467025034520775, Accuracy: 0.94675
4632.6s 118 TRAINING --> Epoch: 2/4, Step: 300/2359, Loss: 0.14672427317282805, Accuracy: 0.94625
4710.4s 119 TRAINING --> Epoch: 2/4, Step: 350/2359, Loss: 0.1475800241782729, Accuracy: 0.9464285714285714
4788.2s 120 TRAINING --> Epoch: 2/4, Step: 400/2359, Loss: 0.15028863298357464, Accuracy: 0.94578125
4866.0s 121 TRAINING --> Epoch: 2/4, Step: 450/2359, Loss: 0.14804300805657275, Accuracy: 0.9466666666666667
4943.8s 122 TRAINING --> Epoch: 2/4, Step: 500/2359, Loss: 0.14784118438046426, Accuracy: 0.94725
5021.5s 123 TRAINING --> Epoch: 2/4, Step: 550/2359, Loss: 0.14751828843981704, Accuracy: 0.9468181818181818
5099.2s 124 TRAINING --> Epoch: 2/4, Step: 600/2359, Loss: 0.14619571941516674, Accuracy: 0.9473958333333333
5176.6s 125 TRAINING --> Epoch: 2/4, Step: 650/2359, Loss: 0.14685594628278453, Accuracy: 0.9466346153846154
5254.2s 126 TRAINING --> Epoch: 2/4, Step: 700/2359, Loss: 0.1448698982829228, Accuracy: 0.9476785714285715
5332.0s 127 TRAINING --> Epoch: 2/4, Step: 750/2359, Loss: 0.14348372243903576, Accuracy: 0.9485
5409.5s 128 TRAINING --> Epoch: 2/4, Step: 800/2359, Loss: 0.1445880918687908, Accuracy: 0.947890625
5487.3s 129 TRAINING --> Epoch: 2/4, Step: 850/2359, Loss: 0.14275562245124843, Accuracy: 0.9483088235294118
5565.0s 130 TRAINING --> Epoch: 2/4, Step: 900/2359, Loss: 0.14349905925751147, Accuracy: 0.9486111111111111
5642.8s 131 TRAINING --> Epoch: 2/4, Step: 950/2359, Loss: 0.14215421667322517, Accuracy: 0.9492763157894737
5720.8s 132 TRAINING --> Epoch: 2/4, Step: 1000/2359, Loss: 0.142475077428855, Accuracy: 0.9488125
5798.5s 133 TRAINING --> Epoch: 2/4, Step: 1050/2359, Loss: 0.14233096206738124, Accuracy: 0.9484523809523809
5875.9s 134 TRAINING --> Epoch: 2/4, Step: 1100/2359, Loss: 0.1426398382674564, Accuracy: 0.9482386363636364
5953.6s 135 TRAINING --> Epoch: 2/4, Step: 1150/2359, Loss: 0.1412374043861485, Accuracy: 0.948695652173913
6031.3s 136 TRAINING --> Epoch: 2/4, Step: 1200/2359, Loss: 0.14097962095867841, Accuracy: 0.9488541666666667
6108.7s 137 TRAINING --> Epoch: 2/4, Step: 1250/2359, Loss: 0.14224616920128463, Accuracy: 0.9486
6186.4s 138 TRAINING --> Epoch: 2/4, Step: 1300/2359, Loss: 0.14139082088565025, Accuracy: 0.9486057692307692
6264.3s 139 TRAINING --> Epoch: 2/4, Step: 1350/2359, Loss: 0.1406641851876069, Accuracy: 0.9490740740740741
6342.2s 140 TRAINING --> Epoch: 2/4, Step: 1400/2359, Loss: 0.13956441734518324, Accuracy: 0.9492857142857143
6419.8s 141 TRAINING --> Epoch: 2/4, Step: 1450/2359, Loss: 0.14004787544559302, Accuracy: 0.9492241379310344
6497.5s 142 TRAINING --> Epoch: 2/4, Step: 1500/2359, Loss: 0.13977392635991176, Accuracy: 0.9493333333333334
6575.3s 143 TRAINING --> Epoch: 2/4, Step: 1550/2359, Loss: 0.13983560044859206, Accuracy: 0.9492338709677419
6653.2s 144 TRAINING --> Epoch: 2/4, Step: 1600/2359, Loss: 0.1395054074760992, Accuracy: 0.949375
6731.1s 145 TRAINING --> Epoch: 2/4, Step: 1650/2359, Loss: 0.14010724345504336, Accuracy: 0.9492803030303031
6808.7s 146 TRAINING --> Epoch: 2/4, Step: 1700/2359, Loss: 0.14156518579625033, Accuracy: 0.948860294117647
6886.5s 147 TRAINING --> Epoch: 2/4, Step: 1750/2359, Loss: 0.14106661077801672, Accuracy: 0.9489285714285715
6964.4s 148 TRAINING --> Epoch: 2/4, Step: 1800/2359, Loss: 0.14085520630547155, Accuracy: 0.9488541666666667
7042.3s 149 TRAINING --> Epoch: 2/4, Step: 1850/2359, Loss: 0.14012395631370914, Accuracy: 0.9490878378378378
7119.8s 150 TRAINING --> Epoch: 2/4, Step: 1900/2359, Loss: 0.14035969302450355, Accuracy: 0.9492763157894737
7197.6s 151 TRAINING --> Epoch: 2/4, Step: 1950/2359, Loss: 0.14049166564710247, Accuracy: 0.9492307692307692
7275.3s 152 TRAINING --> Epoch: 2/4, Step: 2000/2359, Loss: 0.14060078564379364, Accuracy: 0.94921875
7353.1s 153 TRAINING --> Epoch: 2/4, Step: 2050/2359, Loss: 0.140463361407562, Accuracy: 0.9492378048780488
7430.6s 154 TRAINING --> Epoch: 2/4, Step: 2100/2359, Loss: 0.1403272499977833, Accuracy: 0.9492559523809524
7508.2s 155 TRAINING --> Epoch: 2/4, Step: 2150/2359, Loss: 0.14003647983399067, Accuracy: 0.9492732558139535
7586.1s 156 TRAINING --> Epoch: 2/4, Step: 2200/2359, Loss: 0.14063916382654992, Accuracy: 0.9490625
7663.6s 157 TRAINING --> Epoch: 2/4, Step: 2250/2359, Loss: 0.14055080944920578, Accuracy: 0.9489444444444445
7741.3s 158 TRAINING --> Epoch: 2/4, Step: 2300/2359, Loss: 0.14052131523459177, Accuracy: 0.9489945652173913
7819.0s 159 TRAINING --> Epoch: 2/4, Step: 2350/2359, Loss: 0.14040980749862625, Accuracy: 0.9490691489361702
7858.1s 161 VALIDATION --> Epoch: 2/4, Step: 50/910, Loss: 0.19003926906734706, Accuracy: 0.93375
7883.7s 162 VALIDATION --> Epoch: 2/4, Step: 100/910, Loss: 0.18804858691990375, Accuracy: 0.933125
7909.4s 163 VALIDATION --> Epoch: 2/4, Step: 150/910, Loss: 0.1948454755668839, Accuracy: 0.9283333333333333
7935.0s 164 VALIDATION --> Epoch: 2/4, Step: 200/910, Loss: 0.18761648749001325, Accuracy: 0.9321875
7960.6s 165 VALIDATION --> Epoch: 2/4, Step: 250/910, Loss: 0.17965082091093063, Accuracy: 0.93425
7986.1s 166 VALIDATION --> Epoch: 2/4, Step: 300/910, Loss: 0.18265052332853277, Accuracy: 0.93375
8011.7s 167 VALIDATION --> Epoch: 2/4, Step: 350/910, Loss: 0.1810889902085598, Accuracy: 0.9341071428571428
8037.2s 168 VALIDATION --> Epoch: 2/4, Step: 400/910, Loss: 0.1781804692884907, Accuracy: 0.93421875
8062.7s 169 VALIDATION --> Epoch: 2/4, Step: 450/910, Loss: 0.17737393205157584, Accuracy: 0.9334722222222223
8088.2s 170 VALIDATION --> Epoch: 2/4, Step: 500/910, Loss: 0.1798582952208817, Accuracy: 0.933625
8113.7s 171 VALIDATION --> Epoch: 2/4, Step: 550/910, Loss: 0.1787611333907328, Accuracy: 0.9344318181818182
8139.2s 172 VALIDATION --> Epoch: 2/4, Step: 600/910, Loss: 0.183536099109333, Accuracy: 0.9333333333333333
8164.8s 173 VALIDATION --> Epoch: 2/4, Step: 650/910, Loss: 0.1846771251087865, Accuracy: 0.9328846153846154
8190.3s 174 VALIDATION --> Epoch: 2/4, Step: 700/910, Loss: 0.18255405177827924, Accuracy: 0.9338392857142858
8215.8s 175 VALIDATION --> Epoch: 2/4, Step: 750/910, Loss: 0.18225728088120619, Accuracy: 0.9336666666666666
8241.3s 176 VALIDATION --> Epoch: 2/4, Step: 800/910, Loss: 0.1810670574917458, Accuracy: 0.93390625
8266.8s 177 VALIDATION --> Epoch: 2/4, Step: 850/910, Loss: 0.1799976930723471, Accuracy: 0.9341911764705882
8292.3s 178 VALIDATION --> Epoch: 2/4, Step: 900/910, Loss: 0.1781388237223857, Accuracy: 0.9349305555555556
8377.5s 185 TRAINING --> Epoch: 3/4, Step: 50/2359, Loss: 0.05914580358192325, Accuracy: 0.98125
8455.0s 186 TRAINING --> Epoch: 3/4, Step: 100/2359, Loss: 0.06164808281697333, Accuracy: 0.98125
8532.8s 187 TRAINING --> Epoch: 3/4, Step: 150/2359, Loss: 0.07225893098550538, Accuracy: 0.9783333333333334
8610.6s 188 TRAINING --> Epoch: 3/4, Step: 200/2359, Loss: 0.0781969657400623, Accuracy: 0.9753125
8688.1s 189 TRAINING --> Epoch: 3/4, Step: 250/2359, Loss: 0.07754396588727831, Accuracy: 0.97525
8765.7s 190 TRAINING --> Epoch: 3/4, Step: 300/2359, Loss: 0.0718493817645746, Accuracy: 0.9770833333333333
8843.4s 191 TRAINING --> Epoch: 3/4, Step: 350/2359, Loss: 0.07273176233084606, Accuracy: 0.9769642857142857
8920.8s 192 TRAINING --> Epoch: 3/4, Step: 400/2359, Loss: 0.0733312512387056, Accuracy: 0.97640625
8998.6s 193 TRAINING --> Epoch: 3/4, Step: 450/2359, Loss: 0.07407543976894683, Accuracy: 0.9756944444444444
9076.4s 194 TRAINING --> Epoch: 3/4, Step: 500/2359, Loss: 0.07254141626460478, Accuracy: 0.975875
9153.9s 195 TRAINING --> Epoch: 3/4, Step: 550/2359, Loss: 0.07351492224515162, Accuracy: 0.9752272727272727
9231.7s 196 TRAINING --> Epoch: 3/4, Step: 600/2359, Loss: 0.07290476319108469, Accuracy: 0.975625
9309.4s 197 TRAINING --> Epoch: 3/4, Step: 650/2359, Loss: 0.07449965529967673, Accuracy: 0.975
9387.0s 198 TRAINING --> Epoch: 3/4, Step: 700/2359, Loss: 0.07666706232786445, Accuracy: 0.9733928571428572
9464.5s 199 TRAINING --> Epoch: 3/4, Step: 750/2359, Loss: 0.07786946863463769, Accuracy: 0.9730833333333333
9542.3s 200 TRAINING --> Epoch: 3/4, Step: 800/2359, Loss: 0.07805934038042324, Accuracy: 0.973203125
9619.8s 201 TRAINING --> Epoch: 3/4, Step: 850/2359, Loss: 0.07857759549090748, Accuracy: 0.9731617647058823
9697.5s 202 TRAINING --> Epoch: 3/4, Step: 900/2359, Loss: 0.07848911588468278, Accuracy: 0.973125
9775.2s 203 TRAINING --> Epoch: 3/4, Step: 950/2359, Loss: 0.07972162984924293, Accuracy: 0.9726973684210526
9852.7s 204 TRAINING --> Epoch: 3/4, Step: 1000/2359, Loss: 0.0786824339882005, Accuracy: 0.973
9930.4s 205 TRAINING --> Epoch: 3/4, Step: 1050/2359, Loss: 0.07973646789323538, Accuracy: 0.9727380952380953
10008.1s 206 TRAINING --> Epoch: 3/4, Step: 1100/2359, Loss: 0.08002865130991929, Accuracy: 0.9727840909090909
10085.7s 207 TRAINING --> Epoch: 3/4, Step: 1150/2359, Loss: 0.08016020012594273, Accuracy: 0.9727717391304348
10163.4s 208 TRAINING --> Epoch: 3/4, Step: 1200/2359, Loss: 0.07938448225730099, Accuracy: 0.97296875
10241.2s 209 TRAINING --> Epoch: 3/4, Step: 1250/2359, Loss: 0.08011263411343097, Accuracy: 0.97275
10318.9s 210 TRAINING --> Epoch: 3/4, Step: 1300/2359, Loss: 0.0806273889386704, Accuracy: 0.9725480769230769
10396.6s 211 TRAINING --> Epoch: 3/4, Step: 1350/2359, Loss: 0.08066447384543372, Accuracy: 0.9728240740740741
10474.6s 212 TRAINING --> Epoch: 3/4, Step: 1400/2359, Loss: 0.0811766535262411, Accuracy: 0.9728571428571429
10552.2s 213 TRAINING --> Epoch: 3/4, Step: 1450/2359, Loss: 0.08023251840258659, Accuracy: 0.973103448275862
10630.0s 214 TRAINING --> Epoch: 3/4, Step: 1500/2359, Loss: 0.07939540512960715, Accuracy: 0.9730833333333333
10707.5s 215 TRAINING --> Epoch: 3/4, Step: 1550/2359, Loss: 0.07902553065777607, Accuracy: 0.9731854838709677
10785.4s 216 TRAINING --> Epoch: 3/4, Step: 1600/2359, Loss: 0.08012213415182487, Accuracy: 0.97296875
10863.1s 217 TRAINING --> Epoch: 3/4, Step: 1650/2359, Loss: 0.08003440158872047, Accuracy: 0.9729924242424243
10940.8s 218 TRAINING --> Epoch: 3/4, Step: 1700/2359, Loss: 0.07991322230444947, Accuracy: 0.9729779411764706
11018.4s 219 TRAINING --> Epoch: 3/4, Step: 1750/2359, Loss: 0.08013763609694849, Accuracy: 0.9728571428571429
11096.2s 220 TRAINING --> Epoch: 3/4, Step: 1800/2359, Loss: 0.0802430378211688, Accuracy: 0.9726736111111111
11173.9s 221 TRAINING --> Epoch: 3/4, Step: 1850/2359, Loss: 0.08030004087917356, Accuracy: 0.9727702702702703
11251.7s 222 TRAINING --> Epoch: 3/4, Step: 1900/2359, Loss: 0.08051603087634583, Accuracy: 0.972796052631579
11329.6s 223 TRAINING --> Epoch: 3/4, Step: 1950/2359, Loss: 0.08037902189735084, Accuracy: 0.9727243589743589
11407.3s 224 TRAINING --> Epoch: 3/4, Step: 2000/2359, Loss: 0.08030722105625318, Accuracy: 0.97265625
11484.9s 225 TRAINING --> Epoch: 3/4, Step: 2050/2359, Loss: 0.08076861207174682, Accuracy: 0.9725609756097561
11562.6s 226 TRAINING --> Epoch: 3/4, Step: 2100/2359, Loss: 0.08093655810785658, Accuracy: 0.9726190476190476
11640.2s 227 TRAINING --> Epoch: 3/4, Step: 2150/2359, Loss: 0.08062597541317214, Accuracy: 0.9726453488372093
11717.7s 228 TRAINING --> Epoch: 3/4, Step: 2200/2359, Loss: 0.08042227758734953, Accuracy: 0.9727556818181818
11795.5s 229 TRAINING --> Epoch: 3/4, Step: 2250/2359, Loss: 0.08050004896609526, Accuracy: 0.9728333333333333
11873.2s 230 TRAINING --> Epoch: 3/4, Step: 2300/2359, Loss: 0.0809175497994495, Accuracy: 0.9728260869565217
11950.6s 231 TRAINING --> Epoch: 3/4, Step: 2350/2359, Loss: 0.08077543555090125, Accuracy: 0.972845744680851
11989.7s 233 VALIDATION --> Epoch: 3/4, Step: 50/910, Loss: 0.1769468702748418, Accuracy: 0.93625
12015.1s 234 VALIDATION --> Epoch: 3/4, Step: 100/910, Loss: 0.16715464263688773, Accuracy: 0.94
12040.3s 235 VALIDATION --> Epoch: 3/4, Step: 150/910, Loss: 0.17445171685889363, Accuracy: 0.9383333333333334
12065.6s 236 VALIDATION --> Epoch: 3/4, Step: 200/910, Loss: 0.1888640786136966, Accuracy: 0.9359375
12091.0s 237 VALIDATION --> Epoch: 3/4, Step: 250/910, Loss: 0.19645217765308917, Accuracy: 0.935
12116.4s 238 VALIDATION --> Epoch: 3/4, Step: 300/910, Loss: 0.2029909702592219, Accuracy: 0.9333333333333333
12141.9s 239 VALIDATION --> Epoch: 3/4, Step: 350/910, Loss: 0.20180337940608817, Accuracy: 0.9348214285714286
12167.3s 240 VALIDATION --> Epoch: 3/4, Step: 400/910, Loss: 0.1980595478246687, Accuracy: 0.93578125
12192.8s 241 VALIDATION --> Epoch: 3/4, Step: 450/910, Loss: 0.1994085621425054, Accuracy: 0.935
12218.3s 242 VALIDATION --> Epoch: 3/4, Step: 500/910, Loss: 0.19836622054874897, Accuracy: 0.93575
12243.9s 243 VALIDATION --> Epoch: 3/4, Step: 550/910, Loss: 0.19706415291833268, Accuracy: 0.9353409090909091
12269.3s 244 VALIDATION --> Epoch: 3/4, Step: 600/910, Loss: 0.19721028839276794, Accuracy: 0.9357291666666666
12294.8s 245 VALIDATION --> Epoch: 3/4, Step: 650/910, Loss: 0.19845797678670632, Accuracy: 0.9354807692307693
12320.3s 246 VALIDATION --> Epoch: 3/4, Step: 700/910, Loss: 0.20184173597089414, Accuracy: 0.9347321428571429
12345.8s 247 VALIDATION --> Epoch: 3/4, Step: 750/910, Loss: 0.20104883526700237, Accuracy: 0.9353333333333333
12371.3s 248 VALIDATION --> Epoch: 3/4, Step: 800/910, Loss: 0.2021977872494608, Accuracy: 0.93484375
12396.8s 249 VALIDATION --> Epoch: 3/4, Step: 850/910, Loss: 0.20644792563309344, Accuracy: 0.9341911764705882
12422.2s 250 VALIDATION --> Epoch: 3/4, Step: 900/910, Loss: 0.2071513689782781, Accuracy: 0.9339583333333333
12505.0s 252 TRAINING --> Epoch: 4/4, Step: 50/2359, Loss: 0.025665086368098854, Accuracy: 0.99375
12582.9s 253 TRAINING --> Epoch: 4/4, Step: 100/2359, Loss: 0.03355324298259802, Accuracy: 0.993125
12660.7s 254 TRAINING --> Epoch: 4/4, Step: 150/2359, Loss: 0.04449521850872164, Accuracy: 0.9883333333333333
12738.3s 255 TRAINING --> Epoch: 4/4, Step: 200/2359, Loss: 0.04499948910844978, Accuracy: 0.9878125
12816.0s 256 TRAINING --> Epoch: 4/4, Step: 250/2359, Loss: 0.04441814265586436, Accuracy: 0.9875
12893.7s 257 TRAINING --> Epoch: 4/4, Step: 300/2359, Loss: 0.040871003675662605, Accuracy: 0.9879166666666667
12971.4s 258 TRAINING --> Epoch: 4/4, Step: 350/2359, Loss: 0.039704523782046246, Accuracy: 0.9882142857142857
13048.9s 259 TRAINING --> Epoch: 4/4, Step: 400/2359, Loss: 0.03856991934735561, Accuracy: 0.98859375
13126.5s 260 TRAINING --> Epoch: 4/4, Step: 450/2359, Loss: 0.0370951399879737, Accuracy: 0.9891666666666666
13204.3s 261 TRAINING --> Epoch: 4/4, Step: 500/2359, Loss: 0.03645523569686338, Accuracy: 0.98925
13282.0s 262 TRAINING --> Epoch: 4/4, Step: 550/2359, Loss: 0.03852579639208588, Accuracy: 0.9885227272727273
13359.5s 263 TRAINING --> Epoch: 4/4, Step: 600/2359, Loss: 0.037792805848487966, Accuracy: 0.98875
13437.1s 264 TRAINING --> Epoch: 4/4, Step: 650/2359, Loss: 0.03935103236231953, Accuracy: 0.9883653846153846
13514.7s 265 TRAINING --> Epoch: 4/4, Step: 700/2359, Loss: 0.040291861060541126, Accuracy: 0.9879464285714286
13592.2s 266 TRAINING --> Epoch: 4/4, Step: 750/2359, Loss: 0.03979596227764463, Accuracy: 0.9881666666666666
13669.9s 267 TRAINING --> Epoch: 4/4, Step: 800/2359, Loss: 0.03954629800035036, Accuracy: 0.9884375
13747.6s 268 TRAINING --> Epoch: 4/4, Step: 850/2359, Loss: 0.03954713858855779, Accuracy: 0.9883088235294117
13825.3s 269 TRAINING --> Epoch: 4/4, Step: 900/2359, Loss: 0.03945940255743658, Accuracy: 0.9882638888888889
13902.8s 270 TRAINING --> Epoch: 4/4, Step: 950/2359, Loss: 0.04109028523187398, Accuracy: 0.9878947368421053
13980.4s 271 TRAINING --> Epoch: 4/4, Step: 1000/2359, Loss: 0.04164176830009091, Accuracy: 0.987625
14058.1s 272 TRAINING --> Epoch: 4/4, Step: 1050/2359, Loss: 0.04241916840729703, Accuracy: 0.9875
14135.7s 273 TRAINING --> Epoch: 4/4, Step: 1100/2359, Loss: 0.041854939084309574, Accuracy: 0.9876704545454545
14213.3s 274 TRAINING --> Epoch: 4/4, Step: 1150/2359, Loss: 0.04298515595040163, Accuracy: 0.9876086956521739
14290.9s 275 TRAINING --> Epoch: 4/4, Step: 1200/2359, Loss: 0.04238223241457793, Accuracy: 0.9877083333333333
14368.6s 276 TRAINING --> Epoch: 4/4, Step: 1250/2359, Loss: 0.04283138701468706, Accuracy: 0.9872
